V1	V2
3190677999_60bbd330fd.jpg	<START> One child in black is walking down a hill covered in white snow while 2 children are on their knees . <END>
3190677999_60bbd330fd.jpg	<START> Three children are shown in the snow . <END>
3190677999_60bbd330fd.jpg	<START> Three children playing in snow . <END>
3190677999_60bbd330fd.jpg	<START> Three kids are walking down a steep , snow-covered hill . <END>
3190677999_60bbd330fd.jpg	<START> Three little boys play in a large snow covered field <END>
961611340_251081fcb8.jpg	<START> A girl in a tutu and a boy in a costume in a dancefloor . <END>
961611340_251081fcb8.jpg	<START> A little girl in a pink tutu gets ready for ballet dancing , a boy in a Spider-Man shirt behind . <END>
961611340_251081fcb8.jpg	<START> a young girl wearing a pink tutu dancing with another young boy in the background . <END>
961611340_251081fcb8.jpg	<START> A young girl wearing a tutu dances in a large room . <END>
961611340_251081fcb8.jpg	<START> Two children are in costume in a dance studio . <END>
2161799386_27aa938421.jpg	<START> A child is using the bathroom . <END>
2161799386_27aa938421.jpg	<START> A little boy is sitting on a blue toilet with his pants pulled down . <END>
2161799386_27aa938421.jpg	<START> A little boy sitting on a toilet with his head resting on his hands . <END>
2161799386_27aa938421.jpg	<START> A little boy using a blue toilet . <END>
2161799386_27aa938421.jpg	<START> A young boy sitting on a blue toilet . <END>
344841963_8b0fa9784c.jpg	<START> A woman wearing black , a woman wearing white and a man wearing a grey suit sit on a green bench in front of Dupar 's restaurant . <END>
344841963_8b0fa9784c.jpg	<START> Three people are sitting on a bus stop bench in between two tropical palm trees . <END>
344841963_8b0fa9784c.jpg	<START> Three people on a bench in front of a restaurant . <END>
344841963_8b0fa9784c.jpg	<START> Three people sit on a bench under palm trees . <END>
344841963_8b0fa9784c.jpg	<START> Three people sitting on a bus stop bench . <END>
3654338683_13b2f95a9a.jpg	<START> A dog runs through a grassy field of yellow flowers . <END>
3654338683_13b2f95a9a.jpg	<START> a dog runs through the long grass . <END>
3654338683_13b2f95a9a.jpg	<START> A golden retriever runs through a field of yellow flowers . <END>
3654338683_13b2f95a9a.jpg	<START> A white dog runs through a field of yellow flowers . <END>
3654338683_13b2f95a9a.jpg	<START> White dog running through a field of yellow flowers . <END>
578274277_652cae32ba.jpg	<START> A boy has his swear gear on . <END>
578274277_652cae32ba.jpg	<START> a boy with floatlys gets ready to jump in the pool . <END>
578274277_652cae32ba.jpg	<START> a young boy wearing red floaties about to jump into a pool <END>
578274277_652cae32ba.jpg	<START> The little boy is wading through the pool with red arm floaties . <END>
578274277_652cae32ba.jpg	<START> The little child is wearing red arm floaties . <END>
2516317118_10ae66b87a.jpg	<START> A little boy is putting some cutout letters on the wall . <END>
2516317118_10ae66b87a.jpg	<START> A small child is playing with cut-outs of the letter  P.  <END>
2516317118_10ae66b87a.jpg	<START> A toddler sticks paper  P  letters to a wood paneled wall . <END>
2516317118_10ae66b87a.jpg	<START> The child is sticking paper letters to a wooden wall . <END>
2516317118_10ae66b87a.jpg	<START> Toddler in pajamas plays with paper cutouts of the letter  P  . <END>
1312020846_5abb4a9be2.jpg	<START> Two little puppies chase each other on a stone wall . <END>
1312020846_5abb4a9be2.jpg	<START> Two puppies run across flat stones in garden area . <END>
1312020846_5abb4a9be2.jpg	<START> Two puppies walking on stones . <END>
1312020846_5abb4a9be2.jpg	<START> Two small puppies run along the edge of a stone wall nearby a heavily foliaged area . <END>
1312020846_5abb4a9be2.jpg	<START> two small tan puppies walking on a stone path <END>
3165936115_cb4017d94e.jpg	<START> Two men juggling red , blue , and green blocks . <END>
3165936115_cb4017d94e.jpg	<START> Two men look like they are playing with boxes in a mall . <END>
3165936115_cb4017d94e.jpg	<START> Two men stand juggling colored boxes while other men stand on a balcony . <END>
3165936115_cb4017d94e.jpg	<START> Two young Asian men juggle colored boxes in a mall . <END>
3165936115_cb4017d94e.jpg	<START> Two young men are juggling multi-colored blocks with people watching . <END>
2276120079_4f235470bc.jpg	<START> A boy runs as others play on a home-made slip and slide . <END>
2276120079_4f235470bc.jpg	<START> Children in swimming clothes in a field . <END>
2276120079_4f235470bc.jpg	<START> Little kids are playing outside with a water hose and are sliding down a water slide . <END>
2276120079_4f235470bc.jpg	<START> Several children are playing outside with a wet tarp on the ground . <END>
2276120079_4f235470bc.jpg	<START> Several children playing on a homemade water slide . <END>
2642350864_099c0f2152.jpg	<START> A girl smiles while riding on the back of a cart in a grocery store . <END>
2642350864_099c0f2152.jpg	<START> A little girl is riding on the front of a shopping cart in a store . <END>
2642350864_099c0f2152.jpg	<START> A little girl wearing blue is riding the end of a shopping cart in a grocery store . <END>
2642350864_099c0f2152.jpg	<START> A young girl with a front tooth missing dressed in a plaid skirt and blue shirt riding on a shopping cart in a grocery store . <END>
2642350864_099c0f2152.jpg	<START> Girl with brown hair in a blue shirt and blue and white skirt holding on to a shopping cart in a store . <END>
3407317539_68765a3375.jpg	<START> A black and white dog is running across a snow covered field . <END>
3407317539_68765a3375.jpg	<START> A black and white dog is running through a snowy field . <END>
3407317539_68765a3375.jpg	<START> A dog running in snow . <END>
3407317539_68765a3375.jpg	<START> A dog runs on a snowy field . <END>
3407317539_68765a3375.jpg	<START> A white dog with black spots runs through a field covered in snow . <END>
3666188047_e81e1d97a7.jpg	<START> A boy rides a game machine . <END>
3666188047_e81e1d97a7.jpg	<START> A child in a yellow shirt is playing a red arcade ride . <END>
3666188047_e81e1d97a7.jpg	<START> A child rides a mechanical ride . <END>
3666188047_e81e1d97a7.jpg	<START> A small boy is playing a racing arcade game . <END>
3666188047_e81e1d97a7.jpg	<START> a young man playing a motorcycle video game . <END>
3541141771_67d305c873.jpg	<START> One person is tumbling on the ground next to another person with his shoes off . <END>
3541141771_67d305c873.jpg	<START> Two boys , one is climbing a roof , the other is bending down looking at the ground . <END>
3541141771_67d305c873.jpg	<START> Two children playing on rocks <END>
3541141771_67d305c873.jpg	<START> two people climbing some sort of object in the distance <END>
3541141771_67d305c873.jpg	<START> Two young people at park . <END>
2733659177_d74a00995b.jpg	<START> A blond child is laying on a branch of a tree in a green field . <END>
2733659177_d74a00995b.jpg	<START> A blond-haired boy wearing a yellow shirt and blue pants is climbing a large , fallen tree limb outdoors in grassy meadow . <END>
2733659177_d74a00995b.jpg	<START> A boy wearing a yellow shirt and blue pants is climbing a tree in a hilly area . <END>
2733659177_d74a00995b.jpg	<START> A boy wearing a yellow shirt and blue pants is climbing on a tree branch in a grassy field . <END>
2733659177_d74a00995b.jpg	<START> A young boy climbing a tree in grassy hills . <END>
498957941_f0eda42787.jpg	<START> A boy in a blue shirt is running . <END>
498957941_f0eda42787.jpg	<START> A distorted image of a young boy running <END>
498957941_f0eda42787.jpg	<START> A little boy running , blurry picture . <END>
498957941_f0eda42787.jpg	<START> A young boy runs . <END>
498957941_f0eda42787.jpg	<START> Little boy running very fast . <END>
3705430840_e108de78bf.jpg	<START> A balding man wearing blue is riding a unicycle on a paved road . <END>
3705430840_e108de78bf.jpg	<START> A man in a blue shirt rides a unicycle on the street . <END>
3705430840_e108de78bf.jpg	<START> A man riding a unicycle down a paved road <END>
3705430840_e108de78bf.jpg	<START> A man wearing a blue checkered shirt rides a unicycle in the street . <END>
3705430840_e108de78bf.jpg	<START> A man wearing a long sleeved blue shirt and jeans is riding a unicycle down a street . <END>
3663307538_468739e4c3.jpg	<START> A group of people sitting in a pink room with candles . <END>
3663307538_468739e4c3.jpg	<START> A large group of people are sitting down inside a building with red and yellow lights everywhere . <END>
3663307538_468739e4c3.jpg	<START> People are sitting at square tables in a red room . <END>
3663307538_468739e4c3.jpg	<START> People in a dimly lit lounge . <END>
3663307538_468739e4c3.jpg	<START> Several people sitting at small tables in a darkened room . <END>
247778426_fd59734130.jpg	<START> A big , brown dog running through the water <END>
247778426_fd59734130.jpg	<START> A brown dog running through a pond . <END>
247778426_fd59734130.jpg	<START> A dog plays in water . <END>
247778426_fd59734130.jpg	<START> The brown dog splashes through the water . <END>
247778426_fd59734130.jpg	<START> The dog is swimming . <END>
3626689571_5817f99c0e.jpg	<START> A man in a pink shirt is standing in a basketball court holding a basketball . <END>
3626689571_5817f99c0e.jpg	<START> A young adult male stands with a basketball on a court . <END>
3626689571_5817f99c0e.jpg	<START> guy holding a basketball wearing red shirt black shorts with something on left leg <END>
3626689571_5817f99c0e.jpg	<START> Tall man in red and black stands outside holding basketball . <END>
3626689571_5817f99c0e.jpg	<START> The man with the red shirt is holding a basketball and is in front of a basketball hoop . <END>
516725192_c9cdd63878.jpg	<START> A fisherman stands on the beach on a gray day . <END>
516725192_c9cdd63878.jpg	<START> A man holding a fishing pole and tackle box walking in from the ocean . <END>
516725192_c9cdd63878.jpg	<START> a man in a yellow cap is on the beach carrying a fishing pole . <END>
516725192_c9cdd63878.jpg	<START> A Man with a fishing pole standing on a beach . <END>
516725192_c9cdd63878.jpg	<START> A person is standing in the ocean fully clothed holding a fishing pole in one hand and a tackle box in the other . <END>
2896298341_92d718366a.jpg	<START> A girl laughs while playing outside . <END>
2896298341_92d718366a.jpg	<START> A little girl walks and laughs outside . <END>
2896298341_92d718366a.jpg	<START> A smiling girl , carrying a toy in one hand , walking on a road . <END>
2896298341_92d718366a.jpg	<START> A smiling girl plays in the street . <END>
2896298341_92d718366a.jpg	<START> The little girl is carrying a pink and blue toy as she walks on the path . <END>
2990977776_1ec51c9281.jpg	<START> A boy is doing a stunt with his skateboard . <END>
2990977776_1ec51c9281.jpg	<START> A boy jumping a rail on his skateboard . <END>
2990977776_1ec51c9281.jpg	<START> A boy skateboarding . <END>
2990977776_1ec51c9281.jpg	<START> A young boy wearing a black shirt and brown pants practices jumping over a low bar on a skateboard . <END>
2990977776_1ec51c9281.jpg	<START> boy doing tricks on a skateboard <END>
2911238432_33ec2d8cec.jpg	<START> A group of kids float in the middle of a pond . <END>
2911238432_33ec2d8cec.jpg	<START> A group of people are paddling their way across the water . <END>
2911238432_33ec2d8cec.jpg	<START> Children float on the water in a raft . <END>
2911238432_33ec2d8cec.jpg	<START> Eight children wearing life jackets are in the water on a raft made of innertubes and noodles . <END>
2911238432_33ec2d8cec.jpg	<START> Some children are sitting on rafts in a lake . <END>
3469711377_bc29d48737.jpg	<START> A boy in a red shirt wearing headphones is standing in front of a roped off kitchen <END>
3469711377_bc29d48737.jpg	<START> a boy wearing headphones poses in kitchen display <END>
3469711377_bc29d48737.jpg	<START> A boy with a red shirt with headphones is behind velvet ropes . <END>
3469711377_bc29d48737.jpg	<START> A young boy listens to music through headphones in front of a kitchen . <END>
3469711377_bc29d48737.jpg	<START> Boy in kitchen wearing headphones . <END>
3562470436_6e193643ce.jpg	<START> Three black dogs playing in a fenced area with a ball . <END>
3562470436_6e193643ce.jpg	<START> Three black dogs running after an orange ball . <END>
3562470436_6e193643ce.jpg	<START> Three dogs are playing with a red ball in a field . <END>
3562470436_6e193643ce.jpg	<START> Three dogs play with a red ball . <END>
3562470436_6e193643ce.jpg	<START> Three dogs run after a ball in a field . <END>
3697378565_7060d9281a.jpg	<START> A line of women dressed in colorful gowns standing on a round stage . <END>
3697378565_7060d9281a.jpg	<START> Several women wearing bright dresses are in a competition . <END>
3697378565_7060d9281a.jpg	<START> Several young women in tropical clothing stand on a stage . <END>
3697378565_7060d9281a.jpg	<START> Women line up on state in festive dresses in front of an audience . <END>
3697378565_7060d9281a.jpg	<START> Young women in dresses standing on a stage <END>
2260560631_09093be4c6.jpg	<START> A dirty dogs runs through the woods . <END>
2260560631_09093be4c6.jpg	<START> A dog carries a stick through the woods . <END>
2260560631_09093be4c6.jpg	<START> A dog jumping over a stick in the yard . <END>
2260560631_09093be4c6.jpg	<START> A dog jumps over a stick in a forest . <END>
2260560631_09093be4c6.jpg	<START> The furry dog is running through a grassy wooded area . <END>
514036362_5f2b9b7314.jpg	<START> A girl wearing a black top is smiling with a silver truck in the background . <END>
514036362_5f2b9b7314.jpg	<START> A woman in a black dress smiles in front of a silver truck . <END>
514036362_5f2b9b7314.jpg	<START> A woman in a black shirt smiling front of a car <END>
514036362_5f2b9b7314.jpg	<START> a woman wearing black stands in front of a pickup truck . <END>
514036362_5f2b9b7314.jpg	<START> Smiling girl in front of a white truck . <END>
2695085632_10c4e6ea78.jpg	<START> A man in sunglasses is writing on a pad with his bike leaned up against him . <END>
2695085632_10c4e6ea78.jpg	<START> A man is sitting outside writing something on a pad of paper . <END>
2695085632_10c4e6ea78.jpg	<START> A man next to a plastic crate and a bicycle , writes on a board . <END>
2695085632_10c4e6ea78.jpg	<START> A man whose clothes are covered in paint is writing something down while sitting outside in a busy area . <END>
2695085632_10c4e6ea78.jpg	<START> A man writes a note while sitting next to a crate and a bike . <END>
512306469_1392697d32.jpg	<START> A boy with blue face paint sucks his thumb . <END>
512306469_1392697d32.jpg	<START> A toddler , with a paper hat and face paint , sucking his thumb . <END>
512306469_1392697d32.jpg	<START> A young face-painted boy is sucking his thumb . <END>
512306469_1392697d32.jpg	<START> The child has blue and black face paint on , and is wearing a paper crown . <END>
512306469_1392697d32.jpg	<START> Young boy wearing a paper printed hat , blue jacket and blue and black face paint holds hands near mouth <END>
3486154327_8be7c78569.jpg	<START> Three children are sitting at the top of a flight of steps . <END>
3486154327_8be7c78569.jpg	<START> Three children are sitting on the top of a staircase . <END>
3486154327_8be7c78569.jpg	<START> Three children are sitting on top of a marble stair case . <END>
3486154327_8be7c78569.jpg	<START> Three kids sit atop the stairs . <END>
3486154327_8be7c78569.jpg	<START> Three small boys sit at the top of granite stairs surrounded by brick walls . <END>
2885382946_f541ea5722.jpg	<START> A boy and two men shooting off a water rocket at the beach . <END>
2885382946_f541ea5722.jpg	<START> A group of people are standing on the beach in front of some boats . <END>
2885382946_f541ea5722.jpg	<START> A group of people launch an air rocket in front of a marina . <END>
2885382946_f541ea5722.jpg	<START> A lady and a little boy use a pump to launch a rocket at a marina . <END>
2885382946_f541ea5722.jpg	<START> A little boy made blasted something off with water . <END>
534313000_4ad39c7ee0.jpg	<START> a big black and white dog jumping in a body of water . <END>
534313000_4ad39c7ee0.jpg	<START> A brown dog is jumping into a pond . <END>
534313000_4ad39c7ee0.jpg	<START> A brown dog leaps over the water in a grassy and tree-lined yard . <END>
534313000_4ad39c7ee0.jpg	<START> A large brown dog is jumping into a pond . <END>
534313000_4ad39c7ee0.jpg	<START> The large brown dog jumps into a pond . <END>
2335428699_4eba9b6245.jpg	<START> Children are playing on a trampoline in the snow . <END>
2335428699_4eba9b6245.jpg	<START> Children jumping on a trampoline . <END>
2335428699_4eba9b6245.jpg	<START> Five children jump on a large trampoline while the snow outside melts . <END>
2335428699_4eba9b6245.jpg	<START> Four children on a trampoline , in a snow covered area . <END>
2335428699_4eba9b6245.jpg	<START> Several children and jumping on a trampoline in the snow . <END>
1679565118_d36f0d6d52.jpg	<START> A black dog catches a tennis ball in his mouth while a white dog watches . <END>
1679565118_d36f0d6d52.jpg	<START> A black dog jumps to catch a ball in his mouth near a rock wall . <END>
1679565118_d36f0d6d52.jpg	<START> Black dog jumping in the air with white dog standing on grass behind near pile of rocks . <END>
1679565118_d36f0d6d52.jpg	<START> Black dog jumping to catch tennis ball <END>
1679565118_d36f0d6d52.jpg	<START> The black dog is catching a ball , while the white one watches . <END>
3454149297_01454a2554.jpg	<START> A girl throws a Frisbee . <END>
3454149297_01454a2554.jpg	<START> A little girl in a red tracksuit is throwing a Frisbee <END>
3454149297_01454a2554.jpg	<START> A little girl tries to throw a Frisbee . <END>
3454149297_01454a2554.jpg	<START> A small child in red throws a disc . <END>
3454149297_01454a2554.jpg	<START> A toddler prepares to throw a Frisbee . <END>
531055369_936fd76a63.jpg	<START> A large woman carrying bags is standing outside of a shop . <END>
531055369_936fd76a63.jpg	<START> A woman in purple walking past with a white bag in her hand , while an older man and woman are off to the side . <END>
531055369_936fd76a63.jpg	<START> a woman wearing a purple outfit walking down the sidewalk carrying a white bag . <END>
531055369_936fd76a63.jpg	<START> People standing on a sidewalk near shops . <END>
531055369_936fd76a63.jpg	<START> Three people and a baby carriage in front of a store . <END>
1357753846_6185e26040.jpg	<START> A big , black dog runs through the water , near the shore . <END>
1357753846_6185e26040.jpg	<START> A black dog crossing a stream <END>
1357753846_6185e26040.jpg	<START> A black dog is walking through a stream of water . <END>
1357753846_6185e26040.jpg	<START> a black dog runs through the water . <END>
1357753846_6185e26040.jpg	<START> A black dog walks through some water . <END>
2384626662_67cdd87694.jpg	<START> A boy in an orange shirt and red hat is standing next to a girl with a white shirt and blue pants in the sand next to the ocean . <END>
2384626662_67cdd87694.jpg	<START> A child and a grownup , each wearing hats , play by the ocean . <END>
2384626662_67cdd87694.jpg	<START> A woman and boy playing on a beach . <END>
2384626662_67cdd87694.jpg	<START> Two children are running towards the ocean on a beach . <END>
2384626662_67cdd87694.jpg	<START> Two children on the beach . <END>
1781227288_6811e734be.jpg	<START> A man in yellow stands in a garbage strewn underpass . <END>
1781227288_6811e734be.jpg	<START> A man stands near garbage and a spray painted drawing . <END>
1781227288_6811e734be.jpg	<START> A man wearing a yellow shirt is standing in front of a cement wall with drawings on it . <END>
1781227288_6811e734be.jpg	<START> a man wearing a yellow shirt standing in the middle of a bunch of garbage and a graffitied wall . <END>
1781227288_6811e734be.jpg	<START> A man wearing a yellow shirt standing near some refuse . <END>
3653462288_bfe2360a64.jpg	<START> A boy in a green shirt is riding his skateboard in a park while three boys watch . <END>
3653462288_bfe2360a64.jpg	<START> A boy on a skateboard at a skate park . <END>
3653462288_bfe2360a64.jpg	<START> A boy rollerskating in the street . <END>
3653462288_bfe2360a64.jpg	<START> A child in a helmet plays on a skateboard by a playground . <END>
3653462288_bfe2360a64.jpg	<START> A young man is skating in a skate park . <END>
3024022266_3528c16ed8.jpg	<START> A boy surfs . <END>
3024022266_3528c16ed8.jpg	<START> A young boy rides on a surfboard with light blue water behind him . <END>
3024022266_3528c16ed8.jpg	<START> A young male surfing . <END>
3024022266_3528c16ed8.jpg	<START> a young surfer surfs the large blue wave . <END>
3024022266_3528c16ed8.jpg	<START> young boy surfing on blue water <END>
2891961886_b7a2f0b0fd.jpg	<START> A boy skateboards on a cement wall . <END>
2891961886_b7a2f0b0fd.jpg	<START> a man doing a trick on skateboard <END>
2891961886_b7a2f0b0fd.jpg	<START> A man on rollerblades grinds a wall . <END>
2891961886_b7a2f0b0fd.jpg	<START> Man skates along cement wall . <END>
2891961886_b7a2f0b0fd.jpg	<START> The man is standing on the white wall in front of the building . <END>
262642489_f5c6b9e65b.jpg	<START> A big brown dog swims towards the camera . <END>
262642489_f5c6b9e65b.jpg	<START> Brown dog treads through water . <END>
262642489_f5c6b9e65b.jpg	<START> Closeup image of a dog swimming . <END>
262642489_f5c6b9e65b.jpg	<START> The furry brown dog is swimming in the ocean . <END>
262642489_f5c6b9e65b.jpg	<START> Wet brown dog swims towards camera . <END>
3677613006_4689cb8e4e.jpg	<START> A disk jockey holds a picture of Michael Jackson . <END>
3677613006_4689cb8e4e.jpg	<START> A female DJ holds up a Michael Jackson album . <END>
3677613006_4689cb8e4e.jpg	<START> a girl holding a picture of Michael Jackson smiling <END>
3677613006_4689cb8e4e.jpg	<START> Girl in club DJ both showing camera the cover of Michael Jackson 's  Thriller .  <END>
3677613006_4689cb8e4e.jpg	<START> The girl is wearing headphones and holding a Michael Jackson album . <END>
2502079538_10ef2e976b.jpg	<START> a camel carries two peoples stuff . <END>
2502079538_10ef2e976b.jpg	<START> a couple of people in the desert walking in front of a large tan camel <END>
2502079538_10ef2e976b.jpg	<START> A woman , child , and camel with supplies walking near a tree . <END>
2502079538_10ef2e976b.jpg	<START> camel standing next to tree in desert carrying water <END>
2502079538_10ef2e976b.jpg	<START> Two people stand by a camel with containers strapped to him . <END>
2949880800_ca9a1bb7e6.jpg	<START> two children in swimsuits stand talking in a lake in the woods . <END>
2949880800_ca9a1bb7e6.jpg	<START> Two girls in bathing suits are standing in the water facing each other . <END>
2949880800_ca9a1bb7e6.jpg	<START> Two girls play in the beach . <END>
2949880800_ca9a1bb7e6.jpg	<START> Two girls wearing bikins are standing in the lake , <END>
2949880800_ca9a1bb7e6.jpg	<START> Two young girls in a lake talking to each other . <END>
3691729694_2b97f14c1e.jpg	<START> A man in a red uniform makes a jump in a dirt bike race . <END>
3691729694_2b97f14c1e.jpg	<START> a man participates in a bmx race . <END>
3691729694_2b97f14c1e.jpg	<START> Two BMX riders are racing around a bumpy track . <END>
3691729694_2b97f14c1e.jpg	<START> Two people go dirt bike racing . <END>
3691729694_2b97f14c1e.jpg	<START> Two people ride bicycles over a bumpy racetrack . <END>
3714551959_66ece78f27.jpg	<START> A man dressed in green snowboarding on a bench . <END>
3714551959_66ece78f27.jpg	<START> A person in a green and white jacket and green pants is practicing on his snowboard . <END>
3714551959_66ece78f27.jpg	<START> A person in green pants on a snowboard above the snow covered ground . <END>
3714551959_66ece78f27.jpg	<START> A snowboarder in green is balancing on a wodden bench . <END>
3714551959_66ece78f27.jpg	<START> Someone in green pants is standing on a snowboard . <END>
3217240672_b99a682026.jpg	<START> A group of people ride down the road in a large tractor . <END>
3217240672_b99a682026.jpg	<START> A tractor decorated as a float for a parade <END>
3217240672_b99a682026.jpg	<START> A tractor pulling a wagon with a giant pumpkin covered in cloth and two wicker baskers on it drives down a road with people nearby . <END>
3217240672_b99a682026.jpg	<START> Several people ride in a very odd looking truck . <END>
3217240672_b99a682026.jpg	<START> Three men are driving a tractor that is carrying a huge brown object . <END>
3220009216_10f088185e.jpg	<START> a woman holding a baby hanging from a branch and a small child hanging on that same branch . <END>
3220009216_10f088185e.jpg	<START> Two asian kids are playing with a very large tree branch . <END>
3220009216_10f088185e.jpg	<START> Two children and an adult standing next to a tree limb . <END>
3220009216_10f088185e.jpg	<START> Two children hang from a low tree branch <END>
3220009216_10f088185e.jpg	<START> Two children hanging on a large branch . <END>
3477683327_d9e6a2a64f.jpg	<START> A man and young boy in waders stand in very shallow water . <END>
3477683327_d9e6a2a64f.jpg	<START> Two men are fishing in a river . <END>
3477683327_d9e6a2a64f.jpg	<START> Two men are fly-fishing in a low murky pond . <END>
3477683327_d9e6a2a64f.jpg	<START> Two men fly fishing while standing in a river . <END>
3477683327_d9e6a2a64f.jpg	<START> Two people are fishing in a pond <END>
2470588201_955132a946.jpg	<START> A child swinging a multi-colored banner . <END>
2470588201_955132a946.jpg	<START> A young boy is playing with a colorful streamer . <END>
2470588201_955132a946.jpg	<START> a young boy waving a streaming kite <END>
2470588201_955132a946.jpg	<START> A young child plays with a colorful toy outside . <END>
2470588201_955132a946.jpg	<START> The boy is playing with a colorful ribbon . <END>
1527513023_3d8152b379.jpg	<START> A little boy plays with a water toy while others watch . <END>
1527513023_3d8152b379.jpg	<START> A little boy splashes into the small pool at the end of a yellow slip n 'slide . <END>
1527513023_3d8152b379.jpg	<START> A young boy slides down a yellow water slide . <END>
1527513023_3d8152b379.jpg	<START> a young boy sliding on the grass in an innertube <END>
1527513023_3d8152b379.jpg	<START> A young boy splashes in a yellow wading poll while mom watches <END>
495116214_f1df479fb0.jpg	<START> two black and white dogs on the sandy beach fighting over a long stick <END>
495116214_f1df479fb0.jpg	<START> Two dogs carry the same stick in their mouths as they walk on the sand . <END>
495116214_f1df479fb0.jpg	<START> Two dogs holding one stick on a beach . <END>
495116214_f1df479fb0.jpg	<START> Two dogs on the beach fight over a stick . <END>
495116214_f1df479fb0.jpg	<START> Two dogs on wet sand , each biting the same stick . <END>
2291511815_ac083fddbd.jpg	<START> Three children are riding down a hill on tricycles in their winter coats . <END>
2291511815_ac083fddbd.jpg	<START> Three children are riding tricycles on the path . <END>
2291511815_ac083fddbd.jpg	<START> three children ride three wheelers . <END>
2291511815_ac083fddbd.jpg	<START> Three kids ride their tricycles down the street . <END>
2291511815_ac083fddbd.jpg	<START> Three little kids on tricycles race downhill . <END>
2220612655_030413b787.jpg	<START> A brown and white dog is running through an uncut field that has mushrooms . <END>
2220612655_030413b787.jpg	<START> A brown and white dog running in a field of grass . <END>
2220612655_030413b787.jpg	<START> A brown and white dog runs on brownish grass . <END>
2220612655_030413b787.jpg	<START> The dog is running in a field . <END>
2220612655_030413b787.jpg	<START> The dog is running in the grass . <END>
942399470_6132d3e5d2.jpg	<START> A bearded man is sitting on a bench wearing a fur lined jacket and hat . <END>
942399470_6132d3e5d2.jpg	<START> A bearded man with animal hide coat and hat . <END>
942399470_6132d3e5d2.jpg	<START> A long-bearded man wearing a coat , fur vest , and broad brimmed fur-trimmed hat . <END>
942399470_6132d3e5d2.jpg	<START> Man wearing animal skins sitting on a green bench . <END>
942399470_6132d3e5d2.jpg	<START> The man with a long beard and moustache , wearing a hat , sits outside . <END>
387078972_514a38dc33.jpg	<START> A dog walking along the side of a house in the snow . <END>
387078972_514a38dc33.jpg	<START> A white dog is walking by a building in the snow . <END>
387078972_514a38dc33.jpg	<START> A white dog next to a basement window . <END>
387078972_514a38dc33.jpg	<START> a white dog walking on some rocks along a house in the snow . <END>
387078972_514a38dc33.jpg	<START> A white dog walks in the snow <END>
769260947_02bc973d76.jpg	<START> A dog stands shoulder deep in muddy water . <END>
769260947_02bc973d76.jpg	<START> A dog with white fur is moving through deep murky water . <END>
769260947_02bc973d76.jpg	<START> A light tan dog swimming through swampy water . <END>
769260947_02bc973d76.jpg	<START> A white dog is standing in mud up to its neck <END>
769260947_02bc973d76.jpg	<START> A white dog is wading in natural water with algae . <END>
241346471_c756a8f139.jpg	<START> An American footballer in red is being tackled by three players in white whilst other red players look on . <END>
241346471_c756a8f139.jpg	<START> An Oklahoma player is tackled playing football <END>
241346471_c756a8f139.jpg	<START> Football player being tackled by group of other players on field . <END>
241346471_c756a8f139.jpg	<START> Football players are tackling a football player carrying the football . <END>
241346471_c756a8f139.jpg	<START> The football player is being tackled . <END>
512031915_0dd03dcdf9.jpg	<START> A black dog on a white carpet next to an orange . <END>
512031915_0dd03dcdf9.jpg	<START> A black puppy is playing with an orange on a carpeted floor . <END>
512031915_0dd03dcdf9.jpg	<START> A black puppy standing inside beside an orange . <END>
512031915_0dd03dcdf9.jpg	<START> An orange on the floor next to a dog . <END>
512031915_0dd03dcdf9.jpg	<START> The black dog is standing by the wall next to the orange . <END>
3367034082_31658a89bb.jpg	<START> A girl smiles at another girl in a group of people hanging out . <END>
3367034082_31658a89bb.jpg	<START> A girl in pink giving another girl a hug . <END>
3367034082_31658a89bb.jpg	<START> A young teenage girl talks to another teenager with a red sweatshirt . <END>
3367034082_31658a89bb.jpg	<START> Girl wearing a hat and holding her bike talks to her friend . <END>
3367034082_31658a89bb.jpg	<START> Two young girls are talking to one another on a busy street in Asia . <END>
2615623392_ab2b9759ae.jpg	<START> A girl swings a young boy near an arched doorway . <END>
2615623392_ab2b9759ae.jpg	<START> A girl swings her little brother around in a courtyard . <END>
2615623392_ab2b9759ae.jpg	<START> A woman swinging a boy in a circle . <END>
2615623392_ab2b9759ae.jpg	<START> A woman swings a boy around outside a building . <END>
2615623392_ab2b9759ae.jpg	<START> A young woman swings a young boy around by the hands . <END>
512026551_ba63ddbd31.jpg	<START> A brown dog fetching a ball out of the water . <END>
512026551_ba63ddbd31.jpg	<START> A brown dog is climbing out of the water with a green ball in its mouth . <END>
512026551_ba63ddbd31.jpg	<START> A brown dog is pulling itself out of the water onto some rocks with a tennis ball in its mouth . <END>
512026551_ba63ddbd31.jpg	<START> A dog fetches a tennis ball out of a pool of water . <END>
512026551_ba63ddbd31.jpg	<START> A dog with a ball in its mouth getting out of the water . <END>
2439031566_2e0c0d3550.jpg	<START> a couple riding a bike <END>
2439031566_2e0c0d3550.jpg	<START> a couple riding down the street on a motorcycle <END>
2439031566_2e0c0d3550.jpg	<START> A man and woman sitting on a motorcycle . <END>
2439031566_2e0c0d3550.jpg	<START> A man sits on a motorcycle and a woman is on the back . <END>
2439031566_2e0c0d3550.jpg	<START> Two people ride together on a black motorcycle . <END>
